Percent Threshold (BV5),Fractal Dimension
0,2.2261708349
5,2.22346230395
10,2.21989249014
15,2.21577928289
20,2.21099971863
25,2.20604654271
30,2.20004685102
35,2.19301506438
40,2.18557292096
45,2.17687028743
50,2.16946902932
55,2.15915706738
60,2.14951828176
65,2.13673599891
70,2.11914559423
75,2.09828141447
80,2.0729716723
85,2.04296545246
90,2.01430069306
95,1.9562339144
100,1.87028858879
